企业名称,统代,科技标签_高新技术产业,是否国企,龙头企业级别,2022从业人数,2023从业人数,2024从业人数,2022利润总额,实际授信额度,实际授信额度区间
天成机械集团有限公司006568,9.136902e+017,1,,国家级,1,4,5,676767,34920,"(31471.0, 35000.0]"
博雅科技股份有限公司006569,9.135402e+017,1,0,县级,6,3,,343434,22260,"(21364.0, 24660.0]"
华泰材料股份有限公司006570,9.1308215e+017,0,,市级,2,4,4,565,25280,"(24660.0, 27972.0]"
联创化工股份有限公司006571,9.1309589855e+017,0,1,,6,3,7,5656,17430,"(14480.0, 17855.0]"
汇通建设股份有限公司006572,9.13282e+017,,0,县级,,2,3,565,20760,"(17855.0, 21364.0]"
星河物流有限责任公司006573,9.1395312775779453e+017,0,0,国家级,,1,7,6767,17210,"(14480.0, 17855.0]"
永泰贸易集团有限公司006574,9.138064388564594e+017,1,0,国家级,,1,5,5656,25800,"(24660.0, 27972.0]"
鼎盛食品有限责任公司006575,9.1369118e+017,1,0,国家级,1,6,5,5656,25030,"(24660.0, 27972.0]"
盛世智能股份有限公司006576,9.13474849643e+017,0,0,,4,1,5,565656,26850,"(24660.0, 27972.0]"
汇通网络股份有限公司006577,9.1347895693132036e+017,0,1,省级,6,4,4,6767,32000,"(31471.0, 35000.0]"
汇通生物有限公司006578,9.1395891317e+017,1,0,省级,,,5,5656,24060,"(21364.0, 24660.0]"
嘉禾能源有限责任公司006579,9.1300666966267e+017,,1,,4,1,3,6767,33030,"(31471.0, 35000.0]"
瑞丰装备有限公司006580,9.13326e+017,1,0,国家级,2,7,,6767,26170,"(24660.0, 27972.0]"
华信能源有限公司006581,9.13160105818730e+017,1,1,国家级,6,3,2,-2323432,9250,"(7370.0, 10954.0]"
金鼎能源有限公司006582,9.13127999651532e+017,1,,国家级,3,,3,343434,28390,"(27972.0, 31471.0]"
嘉禾网络集团有限公司006583,9.13944e+017,1,1,省级,4,5,7,-2323432,19220,"(17855.0, 21364.0]"
创元科技集团有限公司006584,9.1307206737e+017,0,1,省级,1,,6,-3434545,31210,"(27972.0, 31471.0]"
嘉禾能源股份有限公司006585,9.13128e+017,1,1,市级,1,1,5,5656,34370,"(31471.0, 35000.0]"
天成智能有限责任公司006586,9.1350590779575351e+017,0,1,国家级,6,,5,676767,27730,"(24660.0, 27972.0]"
盛世纺织有限责任公司006587,9.135782e+017,,0,省级,6,4,2,343434,31560,"(31471.0, 35000.0]"
鼎盛电子有限责任公司006588,9.13017857811297e+017,,1,国家级,6,7,5,6767,19190,"(17855.0, 21364.0]"
中原能源集团有限公司006589,9.139598278099e+017,1,1,市级,7,3,4,6767,23510,"(21364.0, 24660.0]"
瑞丰化工有限公司006590,9.13937931106009e+017,1,1,市级,5,4,1,676767,14260,"(10954.0, 14480.0]"
华泰纺织集团有限公司006591,9.134356427550751e+017,1,1,县级,4,5,,6767,20450,"(17855.0, 21364.0]"
天成材料集团有限公司006592,9.130927768e+017,1,0,国家级,4,6,,-2323432,29840,"(27972.0, 31471.0]"
博雅机械有限公司006593,9.137364971186e+017,0,,省级,6,7,4,565,34640,"(31471.0, 35000.0]"
星河物流集团有限公司006594,9.13992e+017,,0,县级,5,1,1,5656,31130,"(27972.0, 31471.0]"
博雅纺织有限公司006595,9.135029326573746e+017,0,0,县级,6,7,,565,23430,"(21364.0, 24660.0]"
启明智能有限责任公司006596,9.1301243896021298e+017,0,0,市级,,4,3,676767,27420,"(24660.0, 27972.0]"
远航智能集团有限公司006597,9.138563e+017,0,0,县级,5,,3,343434,16130,"(14480.0, 17855.0]"
联创贸易有限公司006598,9.1382922644427e+017,,0,省级,6,5,6,-2323432,33190,"(31471.0, 35000.0]"
星河环保集团有限公司006599,9.13367272812108e+017,1,1,市级,3,5,,-3434545,33670,"(31471.0, 35000.0]"
永泰材料集团有限公司006600,9.1395900123501996e+017,0,1,省级,7,3,6,565656,26480,"(24660.0, 27972.0]"
启明物流有限责任公司006601,9.1366591009313e+017,0,1,,6,4,2,5656,24670,"(24660.0, 27972.0]"
启明科技股份有限公司006602,9.13353e+017,0,0,市级,,,,-2323432,860,"(49.999, 3780.0]"
盛世网络集团有限公司006603,9.136025357781e+017,1,0,国家级,,3,1,565,29300,"(27972.0, 31471.0]"
瑞丰材料有限公司006604,9.13631008541e+017,1,1,国家级,4,5,4,565,20230,"(17855.0, 21364.0]"
联创科技集团有限公司006605,9.1377150172717e+017,,1,省级,6,5,7,343434,29100,"(27972.0, 31471.0]"
华泰科技集团有限公司006606,9.13231636704e+017,,0,市级,7,2,5,6767,28360,"(27972.0, 31471.0]"
星河纺织集团有限公司006607,9.139444e+017,0,1,国家级,4,4,,6767,3000,"(49.999, 3780.0]"
瑞丰科技股份有限公司006608,9.137397116120364e+017,1,0,市级,7,,6,565656,16260,"(14480.0, 17855.0]"
盛世生物有限公司006609,9.1334280534e+017,1,1,国家级,4,7,2,343434,10320,"(7370.0, 10954.0]"
星河材料有限责任公司006610,9.1354067452706915e+017,1,0,县级,,7,7,343434,7330,"(3780.0, 7370.0]"
永泰化工有限责任公司006611,9.135095251e+017,0,,国家级,4,4,7,565656,21910,"(21364.0, 24660.0]"
汇通能源集团有限公司006612,9.13500969315972e+017,0,1,市级,6,2,1,343434,26420,"(24660.0, 27972.0]"
联创食品有限责任公司006613,9.135220e+017,1,1,省级,2,6,5,565656,33960,"(31471.0, 35000.0]"
华泰装备集团有限公司006614,9.13068115733e+017,0,0,市级,,3,6,676767,13140,"(10954.0, 14480.0]"
天成纺织集团有限公司006615,9.135715920e+017,0,0,国家级,,4,,6767,17980,"(17855.0, 21364.0]"
嘉禾材料有限公司006616,9.13135e+017,0,0,国家级,1,4,2,343434,21180,"(17855.0, 21364.0]"
永泰装备股份有限公司006617,9.1385e+017,0,1,省级,6,5,,5656,26930,"(24660.0, 27972.0]"
远航建设有限责任公司006618,9.13483e+017,1,1,国家级,6,7,,565656,25900,"(24660.0, 27972.0]"
宏达智能有限责任公司006619,9.13504e+017,0,0,市级,4,7,7,565656,3020,"(49.999, 3780.0]"
金鼎物流股份有限公司006620,9.1301e+017,0,1,市级,7,1,6,565656,7330,"(3780.0, 7370.0]"
启明纺织集团有限公司006621,9.13291020e+017,0,0,市级,2,5,6,565656,9750,"(7370.0, 10954.0]"
联创纺织有限责任公司006622,9.132151236458e+017,1,1,市级,4,5,6,5656,15070,"(14480.0, 17855.0]"
金鼎环保集团有限公司006623,9.1339911656e+017,0,0,,7,1,6,-2323432,1910,"(49.999, 3780.0]"
华泰装备股份有限公司006624,9.134336097117152e+017,1,0,省级,2,1,7,565,28240,"(27972.0, 31471.0]"
宏达能源股份有限公司006625,9.135199161298770e+017,0,1,国家级,4,,5,565,3240,"(49.999, 3780.0]"
联创物流有限责任公司006626,9.1308575930095592e+017,1,0,市级,6,7,7,565656,1720,"(49.999, 3780.0]"
华泰装备有限公司006627,9.13540e+017,1,1,国家级,5,4,7,6767,16300,"(14480.0, 17855.0]"
启明化工有限责任公司006628,9.1354074052723532e+017,0,0,市级,5,1,6,565,32220,"(31471.0, 35000.0]"
启明食品有限公司006629,9.1364193829530615e+017,1,0,市级,1,1,1,-2323432,8790,"(7370.0, 10954.0]"
华泰建设集团有限公司006630,9.1384925503e+017,1,0,,5,5,3,-2323432,34310,"(31471.0, 35000.0]"
联创生物有限公司006631,9.1377498463975e+017,1,0,,2,6,,-2323432,30750,"(27972.0, 31471.0]"
宏达信息集团有限公司006632,9.13576680078574e+017,1,0,县级,7,7,4,343434,24020,"(21364.0, 24660.0]"
启明信息有限责任公司006633,9.1320557058121e+017,0,1,,1,7,7,676767,5820,"(3780.0, 7370.0]"
华信材料股份有限公司006634,9.132126e+017,0,1,国家级,4,2,6,565,1300,"(49.999, 3780.0]"
天成贸易有限责任公司006635,9.1399e+017,1,1,县级,4,,,6767,24820,"(24660.0, 27972.0]"
启明电子股份有限公司006636,9.137836688e+017,,1,,6,2,,6767,25460,"(24660.0, 27972.0]"
启明化工股份有限公司006637,9.1389116527543e+017,0,0,省级,3,3,7,343434,22950,"(21364.0, 24660.0]"
天成医药有限公司006638,9.1394396921239e+017,,0,市级,1,4,,343434,4500,"(3780.0, 7370.0]"
博雅医药有限公司006639,9.13123230098141e+017,1,1,国家级,4,5,1,565,31670,"(31471.0, 35000.0]"
联创医药有限公司006640,9.137692279806e+017,1,0,国家级,3,,6,6767,29710,"(27972.0, 31471.0]"
瑞丰贸易有限责任公司006641,9.13568e+017,,1,县级,2,1,2,5656,27040,"(24660.0, 27972.0]"
盛世纺织有限责任公司006642,9.137903e+017,0,0,国家级,,4,7,-2323432,18310,"(17855.0, 21364.0]"
盛世生物股份有限公司006643,9.1376429095902e+017,,1,国家级,,2,3,565656,4620,"(3780.0, 7370.0]"
瑞丰纺织有限公司006644,9.133475088e+017,0,0,县级,6,7,6,6767,34530,"(31471.0, 35000.0]"
汇通生物有限责任公司006645,9.13379e+017,1,1,县级,1,,5,-3434545,21870,"(21364.0, 24660.0]"
嘉禾环保有限责任公司006646,9.1347043969229952e+017,1,0,省级,4,7,7,-2323432,31090,"(27972.0, 31471.0]"
汇通贸易集团有限公司006647,9.13754e+017,1,1,,2,,2,-3434545,23460,"(21364.0, 24660.0]"
天成电子有限责任公司006648,9.13727180552e+017,0,,省级,,6,3,565,32230,"(31471.0, 35000.0]"
永泰建设集团有限公司006649,9.13636048368e+017,0,,省级,7,5,2,-2323432,34200,"(31471.0, 35000.0]"
远航智能有限公司006650,9.1332221141754e+017,1,1,国家级,6,7,,565656,19310,"(17855.0, 21364.0]"
永泰科技有限责任公司006651,9.134409728e+017,0,1,市级,4,1,4,676767,18510,"(17855.0, 21364.0]"
联创化工有限责任公司006652,9.13588343517e+017,1,0,国家级,4,,6,-2323432,1650,"(49.999, 3780.0]"
金鼎环保有限公司006653,9.13224e+017,1,1,,,3,5,676767,30240,"(27972.0, 31471.0]"
天成贸易股份有限公司006654,9.1313785e+017,1,0,,1,4,,565656,20180,"(17855.0, 21364.0]"
汇通能源有限公司006655,9.13562909369e+017,0,0,市级,6,1,7,565656,14130,"(10954.0, 14480.0]"
远航科技集团有限公司006656,9.13273693e+017,1,0,市级,5,3,,-2323432,16020,"(14480.0, 17855.0]"
博雅贸易股份有限公司006657,9.1384533190489e+017,0,1,市级,5,5,7,6767,8180,"(7370.0, 10954.0]"
博雅食品有限责任公司006658,9.138480549958e+017,1,0,,5,2,6,565656,27740,"(24660.0, 27972.0]"
鼎盛信息集团有限公司006659,9.136110042e+017,1,1,国家级,4,7,7,343434,27790,"(24660.0, 27972.0]"
天成电子有限责任公司006660,9.1335003734e+017,1,1,县级,5,4,7,-2323432,6750,"(3780.0, 7370.0]"
启明机械有限责任公司006661,9.1361447070e+017,1,1,市级,5,7,,565656,24360,"(21364.0, 24660.0]"
联创机械有限公司006662,9.13949554012e+017,1,,省级,6,7,3,565656,19680,"(17855.0, 21364.0]"
金鼎建设有限公司006663,9.1379e+017,,0,县级,4,4,,565656,30170,"(27972.0, 31471.0]"
宏达医药有限公司006664,9.1301546713310903e+017,1,0,县级,4,1,5,-2323432,12880,"(10954.0, 14480.0]"
中原生物有限公司006665,9.135932e+017,0,0,,,4,2,-3434545,33210,"(31471.0, 35000.0]"
宏达生物有限公司006666,9.1307582e+017,1,0,省级,,1,6,565,34860,"(31471.0, 35000.0]"
瑞丰电子有限公司006667,9.131929510937727e+017,1,1,县级,4,4,3,565,31210,"(27972.0, 31471.0]"
远航机械有限公司006668,9.131814e+017,1,0,国家级,6,2,2,343434,24860,"(24660.0, 27972.0]"
启明电子股份有限公司006669,9.13961693514919e+017,0,1,省级,2,1,7,343434,4430,"(3780.0, 7370.0]"
远航生物有限公司006670,9.13990709706e+017,0,0,县级,5,4,,565,1220,"(49.999, 3780.0]"
瑞丰网络股份有限公司006671,9.1333e+017,0,0,县级,5,,6,6767,27330,"(24660.0, 27972.0]"
博雅贸易有限公司006672,9.137708153760e+017,1,0,县级,6,7,4,6767,6140,"(3780.0, 7370.0]"
华信化工集团有限公司006673,9.13250409930673e+017,0,1,市级,6,,2,6767,26870,"(24660.0, 27972.0]"
华泰建设有限公司006674,9.1383216993729819e+017,1,,市级,,3,6,-3434545,23730,"(21364.0, 24660.0]"
金鼎生物股份有限公司006675,9.1320631792e+017,0,0,国家级,1,6,2,565656,6830,"(3780.0, 7370.0]"
瑞丰装备有限公司006676,9.134335978043244e+017,1,,县级,4,2,,565,13050,"(10954.0, 14480.0]"
鼎盛装备有限责任公司006677,9.1329908333e+017,1,0,县级,5,6,,565,13430,"(10954.0, 14480.0]"
鼎盛化工集团有限公司006678,9.1316498772228e+017,0,1,,3,7,6,6767,30460,"(27972.0, 31471.0]"
鼎盛贸易有限责任公司006679,9.13456e+017,0,1,省级,,6,2,-3434545,6890,"(3780.0, 7370.0]"
华信能源股份有限公司006680,9.13993172623822e+017,0,1,市级,7,1,2,5656,25630,"(24660.0, 27972.0]"
创元能源集团有限公司006681,9.13347545538e+017,1,1,国家级,2,1,7,-3434545,28640,"(27972.0, 31471.0]"
华信贸易有限责任公司006682,9.1367442832024e+017,1,,市级,7,2,6,-3434545,4840,"(3780.0, 7370.0]"
远航电子集团有限公司006683,9.1341395472183873e+017,1,0,省级,2,,3,-3434545,18520,"(17855.0, 21364.0]"
华信生物有限公司006684,9.13922e+017,0,1,,3,7,3,565,21160,"(17855.0, 21364.0]"
星河贸易集团有限公司006685,9.1309969957e+017,1,1,省级,6,2,4,565,11960,"(10954.0, 14480.0]"
华泰食品有限公司006686,9.138528070001461e+017,0,0,市级,1,1,3,6767,34160,"(31471.0, 35000.0]"
盛世智能集团有限公司006687,9.13623710035e+017,0,0,县级,4,3,6,343434,9920,"(7370.0, 10954.0]"
宏达能源有限公司006688,9.13026095874e+017,1,0,,6,,7,676767,24090,"(21364.0, 24660.0]"
远航生物集团有限公司006689,9.131773987e+017,0,0,县级,,4,2,565656,13270,"(10954.0, 14480.0]"
鼎盛纺织有限责任公司006690,9.1313976108e+017,0,1,县级,3,7,7,6767,7390,"(7370.0, 10954.0]"
天成科技有限公司006691,9.1340392303621e+017,1,1,县级,3,1,6,565656,9240,"(7370.0, 10954.0]"
鼎盛网络股份有限公司006692,9.137012e+017,1,1,省级,7,2,1,565,1330,"(49.999, 3780.0]"
华信化工有限责任公司006693,9.1334520290487244e+017,1,,市级,4,2,,5656,9880,"(7370.0, 10954.0]"
联创能源股份有限公司006694,9.136127705297362e+017,0,,县级,7,5,,676767,10700,"(7370.0, 10954.0]"
永泰网络有限责任公司006695,9.131758e+017,1,0,,5,3,,676767,23660,"(21364.0, 24660.0]"
盛世科技股份有限公司006696,9.1389498767988e+017,1,1,国家级,2,7,2,-3434545,33850,"(31471.0, 35000.0]"
创元材料有限公司006697,9.1330173242e+017,,0,省级,3,,4,-3434545,18260,"(17855.0, 21364.0]"
盛世机械股份有限公司006698,9.1312217e+017,0,1,,4,,7,-3434545,8890,"(7370.0, 10954.0]"
星河机械有限责任公司006699,9.134844763e+017,,1,县级,7,2,6,343434,14050,"(10954.0, 14480.0]"
华泰电子股份有限公司006700,9.139317282e+017,1,1,市级,,5,7,565,10760,"(7370.0, 10954.0]"
嘉禾机械集团有限公司006701,9.1382604836e+017,0,0,省级,7,1,2,5656,32700,"(31471.0, 35000.0]"
盛世智能集团有限公司006702,9.13711392849e+017,1,1,市级,4,,6,343434,19120,"(17855.0, 21364.0]"
天成生物集团有限公司006703,9.1305090e+017,0,0,市级,,5,,343434,13100,"(10954.0, 14480.0]"
华信化工有限公司006704,9.13679422004e+017,1,0,市级,6,4,2,6767,22380,"(21364.0, 24660.0]"
华信医药有限公司006705,9.1375252e+017,0,0,市级,3,6,6,676767,16060,"(14480.0, 17855.0]"
远航装备集团有限公司006706,9.13893088e+017,0,,省级,6,4,,343434,17720,"(14480.0, 17855.0]"
博雅食品有限公司006707,9.13119185677514e+017,0,0,县级,1,,5,5656,17640,"(14480.0, 17855.0]"
博雅贸易有限公司006708,9.131272576785997e+017,1,1,省级,7,5,,-3434545,15380,"(14480.0, 17855.0]"
联创科技股份有限公司006709,9.1388239e+017,0,1,市级,,4,7,6767,25900,"(24660.0, 27972.0]"
盛世环保有限责任公司006710,9.13829131930e+017,0,0,,7,7,,676767,32550,"(31471.0, 35000.0]"
启明纺织集团有限公司006711,9.1331823571510697e+017,1,1,省级,7,1,7,-3434545,25320,"(24660.0, 27972.0]"
天成化工有限公司006712,9.1353678697361458e+017,1,0,市级,2,4,4,565,6430,"(3780.0, 7370.0]"
联创环保集团有限公司006713,9.13915882711431e+017,1,0,,5,1,,565,28330,"(27972.0, 31471.0]"
创元网络有限责任公司006714,9.130955191037203e+017,0,0,国家级,1,4,4,5656,34290,"(31471.0, 35000.0]"
星河材料股份有限公司006715,9.13256e+017,,0,国家级,6,5,2,565,23750,"(21364.0, 24660.0]"
华泰装备有限责任公司006716,9.13396379159e+017,1,1,省级,6,6,7,5656,31010,"(27972.0, 31471.0]"
华信机械有限公司006717,9.13215016757747e+017,0,0,国家级,1,2,7,676767,600,"(49.999, 3780.0]"
启明材料集团有限公司006718,9.13654910487e+017,0,0,省级,,4,3,676767,26320,"(24660.0, 27972.0]"
汇通电子股份有限公司006719,9.1381e+017,0,1,县级,7,6,1,-2323432,12740,"(10954.0, 14480.0]"
永泰建设股份有限公司006720,9.1312704113111e+017,0,0,国家级,6,,4,-3434545,22870,"(21364.0, 24660.0]"
瑞丰生物股份有限公司006721,9.1381973767e+017,,0,国家级,,,3,-2323432,25950,"(24660.0, 27972.0]"
创元信息有限责任公司006722,9.1311958469597e+017,,0,省级,5,6,6,676767,3030,"(49.999, 3780.0]"
汇通能源有限责任公司006723,9.13645462986044e+017,0,0,,,1,,676767,2400,"(49.999, 3780.0]"
嘉禾贸易股份有限公司006724,9.1301392e+017,1,,国家级,1,3,2,343434,13380,"(10954.0, 14480.0]"
嘉禾电子股份有限公司006725,9.13858368893252e+017,0,1,省级,3,3,2,5656,27050,"(24660.0, 27972.0]"
创元网络集团有限公司006726,9.132501e+017,0,1,国家级,,4,,-3434545,5150,"(3780.0, 7370.0]"
创元能源集团有限公司006727,9.1326e+017,0,1,县级,7,7,7,-3434545,30040,"(27972.0, 31471.0]"
创元能源股份有限公司006728,9.1379749978233327e+017,1,1,县级,6,7,1,565,130,"(49.999, 3780.0]"
宏达装备股份有限公司006729,9.136445e+017,1,1,县级,4,7,3,6767,24480,"(21364.0, 24660.0]"
博雅生物有限公司006730,9.1311e+017,1,0,,1,4,3,676767,29410,"(27972.0, 31471.0]"
嘉禾装备有限责任公司006731,9.13213724762e+017,1,0,县级,7,2,4,565,31530,"(31471.0, 35000.0]"
创元机械有限公司006732,9.1394215051807463e+017,0,1,国家级,7,2,1,565656,30210,"(27972.0, 31471.0]"
创元物流有限公司006733,9.1300667058856e+017,1,0,市级,4,7,7,676767,25580,"(24660.0, 27972.0]"
天成食品集团有限公司006734,9.138661618644e+017,0,0,省级,,5,7,6767,30610,"(27972.0, 31471.0]"
鼎盛贸易集团有限公司006735,9.13645815e+017,,0,省级,1,4,6,-3434545,27910,"(24660.0, 27972.0]"
启明装备股份有限公司006736,9.1331709884453e+017,0,1,省级,5,3,5,-3434545,10490,"(7370.0, 10954.0]"
远航生物股份有限公司006737,9.1390385267070e+017,0,1,县级,1,4,6,565,2500,"(49.999, 3780.0]"
瑞丰材料集团有限公司006738,9.13743869751e+017,0,0,,1,6,1,565656,13110,"(10954.0, 14480.0]"
启明科技集团有限公司006739,9.130055734e+017,,0,县级,4,6,1,565656,14580,"(14480.0, 17855.0]"
启明建设有限公司006740,9.1303376e+017,0,0,县级,3,3,7,565656,16320,"(14480.0, 17855.0]"
星河机械集团有限公司006741,9.13321655e+017,0,0,市级,,7,7,676767,14300,"(10954.0, 14480.0]"
华泰化工有限责任公司006742,9.133527460e+017,1,0,省级,6,2,6,565656,19840,"(17855.0, 21364.0]"
鼎盛纺织有限责任公司006743,9.13350299045e+017,1,1,,,4,,5656,5350,"(3780.0, 7370.0]"
瑞丰纺织集团有限公司006744,9.13321025290706e+017,0,1,省级,,7,4,343434,23900,"(21364.0, 24660.0]"
盛世能源有限公司006745,9.1330207e+017,0,,县级,4,1,1,565,18820,"(17855.0, 21364.0]"
中原纺织股份有限公司006746,9.1384778e+017,,1,国家级,3,,4,343434,21430,"(21364.0, 24660.0]"
启明智能股份有限公司006747,9.1372346500403e+017,0,1,县级,4,2,5,343434,14510,"(14480.0, 17855.0]"
永泰电子有限公司006748,9.1311258652e+017,1,,县级,4,1,5,-2323432,12070,"(10954.0, 14480.0]"
远航食品有限责任公司006749,9.1369459806176326e+017,1,0,国家级,6,1,1,6767,31420,"(27972.0, 31471.0]"
嘉禾信息有限公司006750,9.13298e+017,0,1,,,1,,-2323432,13910,"(10954.0, 14480.0]"
远航纺织集团有限公司006751,9.13424e+017,1,0,国家级,3,3,5,6767,6560,"(3780.0, 7370.0]"
天成食品集团有限公司006752,9.137591e+017,0,0,,4,5,1,-3434545,26810,"(24660.0, 27972.0]"
创元化工有限责任公司006753,9.1348e+017,1,0,县级,3,6,3,-3434545,31470,"(27972.0, 31471.0]"
天成材料有限责任公司006754,9.1324078180411208e+017,0,,省级,6,1,1,-3434545,31690,"(31471.0, 35000.0]"
华泰生物集团有限公司006755,9.13316e+017,1,0,省级,7,7,6,565656,16000,"(14480.0, 17855.0]"
远航电子有限责任公司006756,9.130474179154e+017,,0,,4,,2,565,1930,"(49.999, 3780.0]"
中原纺织有限责任公司006757,9.130550e+017,0,0,县级,6,3,4,5656,11580,"(10954.0, 14480.0]"
盛世医药集团有限公司006758,9.134089939409e+017,0,0,县级,5,7,1,6767,12210,"(10954.0, 14480.0]"
金鼎化工集团有限公司006759,9.1301621e+017,0,0,省级,6,,4,565656,28780,"(27972.0, 31471.0]"
远航信息有限公司006760,9.130359560e+017,1,0,,2,,2,-2323432,5860,"(3780.0, 7370.0]"
鼎盛机械有限责任公司006761,9.1384e+017,,0,县级,,,1,343434,16050,"(14480.0, 17855.0]"
瑞丰贸易有限责任公司006762,9.1329e+017,0,1,省级,5,1,3,565656,31770,"(31471.0, 35000.0]"
